text,label
"Latitudea Lurra edo beste planetako ekuatore eta paralelo baten arteko, meridiano batean neurtua, distantzia angeluarra da. Latitudea graduetan neurtzen da. Lekua ipar hemisferioan badago, positiboa da; aitzitik, hego hemisferioan badago, negatiboa. Iparraldean 0º eta 90º artean eta hegoaldean 0º eta -90º artean dago.
Latitudea 0 paralelotik edo ekuatoretik beste leku baterainoko distantzia ere bada. Ipar latitudea edo Hego latitudea izan daiteke eta 0º eta 90º arteko graduetan neurtzen da, bai iparralderantz bai hegoalderantz. Itsas zientzietan, latitudea izendatzeko, phi letra grekoa (
  
    
      
        φ
      
    
    {\displaystyle \varphi }
  ) erabiltzen da; longituderako, aldiz, omega letra grekoa (
  
    
      
        ω
        
        
      
    
    {\displaystyle \omega \,\!}
  ).
Ekuatorea ipar hemisferioa eta hego hemisferioa banatzen duen alegiazko lerroa da. Poloetara hurbiltzen diren heinean, latitude lerroak estuagoak dira.
Klima-eskualdeak beren latitudearen arabera aldatzen dira: poloetatik zenbat eta hurbilago egon, klima hainbat eta hotzagoa da, hots, erdialdean epela da eta ekuatore inguruan, beroa.",wiki
Leie Frantzia eta Belgikako ibai bat da.,txiki
"Leie (nederlanderaz) edo Lys (frantsesez) mendebaldeko Europako ibaia da, Eskaldaren adarra, Belgika eta Frantzia zeharkatzen dituena. 202 km luze da eta 3.910 km²ko arroa drainatzen du.",wiki
"Longitudea Greenwicheko meridianoa (hau da, 0° longitudea) erreferentzia modura hartuta, mendebaldera edo ekialdera dagoen Lurreko puntu baten kokapena adierazten duen koordenatu geografikoa da. Distantzia hori gradutan neurtzen da, 0° eta 180° bitartean. 
Euskal Herria 0° meridianotik mendebaldera dago oso-osorik. Bilbo da mendebalderago dagoen euskal hiriburua, eta Maule ekialderago dagoena.
DeutschEspañolFrançaisItaliano",txiki
"Longitudea edo luzera Lurra edo beste planetako lehenengo meridianoa eta meridiano baten arteko, paralelo batean neurtua, distantzia angeluarra da. Longitudea gradutan neurtzen da.
Longitudea adierazteko hainbat modu daude:

-180 eta 180 gradu artean, lehenengo meridianotik ekialderantz positiboa izanda eta mendebalderantz, berriz, negatiboa (hau da, 0° Greenwich meridianoan eta hortik ekialderantz +0ºtik +180ºra; eta mendebalderantz, -0ºtik −180ºra).
0 eta 180° gradu beti positiboak E bat ekialderantz bada eta W edo M bat mendebalderantz.
0 eta 360° gradu beti ekialderantz jotzen.Adibidez, New York -74°00′00"", 74°00′00"" M, 74°00′00"" W edo 286°00′00"" dago, Greenwich meridianoaren mendebalderantz dagoelako.
Itsas zientzietan, latitudea izendatzeko phi letra grekoa (
  
    
      
        φ
      
    
    {\displaystyle \varphi }
  ) erabiltzen da; longitudea izendatzeko, aldiz, omega letra grekoa (
  
    
      
        ω
        
        
      
    
    {\displaystyle \omega \,\!}
  ).",wiki
"Lurmuturra itsasoan barneratzen den tamaina handiko lur-zatia da. Itsasertzaren lerrotik ateratzen diren irtengune handi samarrak izaten dira. Haien jatorriari dagokionez, batzuk glaziarrek eragindakoak izan daitezke, sumendiek eragindakoak, itsas-mailaren aldaketagatik edo higaduraren eraginagatik sortuak. Izan ere, higadura handia jasaten dute itsasoaren eraginez, eta, horregatik, bizitza ""laburra"" dute ikuspuntu geologikotik.",txiki
"Geografian, lurmuturra ur masa batean, gehienetan itsasoan, barneratzen den lur zatia da. Lurmuturrek gehienetan desbideraketa nabarmena eragiten dute kosta-lerroan. Itsasoaren eraginez higadura handia jasaten dute eta, beraz, bizitza laburra dute ikuspuntu geologikotik.

Batzuetan kostaldeko korronteetan eragin handia dute, nabigazioan zailtasunak sortuz. Lurmutur batzuk aipaturiko ezaugarri horregatik dira ospetsuak, Hornos lurmuturra adibidez, Amerikako hegoaldereneko muturrean.",wiki
"Lurreko erliebea Lurrazalak dituen forma desberdinak dira; izan ere, Lurrazala ez da laua eta ez du lodiera edo sakonera berdina toki guztietan: zenbait lekutan, lodiagoa da, 8.848 metroko altueraraino (Everest mendia) iristen diren kontinenteak osatzen dituelako; eta, beste zenbait lekutan, aldiz, meheagoa da, itsaspean sakonera handietaraino hondoratzen delako (Marianetako itsas hobiak 11.000 m baino gehiagoko sakonera du).
Lurreko eremurik baxuenak urez estalita daude, eta ozeano edo itsaso izeneko ur gazi masa handiak osatzen dituzte (itsasoak sakonera gutxiagokoak izaten dira eta kostaldeetatik hurbil egoten diren ozeano-zatiak dira). Lurreko eremu altuak, berriz, lurrez estalita daude eta kontinentetan banatuta. Lurrazalean, dena dela, ozeano eta itsasoek betetako eremua (% 71) askoz ere handiagoa da lehorrak betetzen duena (% 29) baino.",txiki
"Gauaren erregina, Burney erliebea ere deitua, Mesopotamiako terrakotazko goierliebe bat da, Paleobabiloniar garaian egindakoa, K.a. 1800-K.a. 1750 artean. Ixtar, Erexkigal edo Lilitu izan litekeen jainkosa baten irudikapena da.",wiki
"Mapa lurralde baten xehetasunak jasotzen dituen marrazki edo irudi lau bat da. Mapak zehaztasun handikoak dira: oso ondo adierazten dute non kokatuta dagoen gauza bakoitza (hiriak, mendiak, ibaiak...) eta distantziak oso ondo kalkulatuta egoten dira. Informazio hori dena sinboloen bidez adierazten dute: marrazkiak, lerroak, puntu eta geziak, koloreak eta abar.
Ohituraz, mapek halako orientazio bat izaten dute kasu gehienetan: goi aldean iparraldea jartzen da.
Mapa mota ugari daude, baina nagusiak hauek dira:
Mapa fisikoa: lurralde batean dauden mendiak, ibaiak, aintzirak, itsasoak, etab. adierazten ditu. 
Mapa topografikoa: lurralde bateko inguru fisikoari buruzko informazioa (erliebea, ibaiak, hiriak eta herriak), ematen du halako eskala batean, hau da, mapako eta errealitateko neurrien artean dagoen halako proportzio batean.
Mapa politikoa: mapa politikoek lurraldearen banaketa administratiboa adierazten dute; hau da, herrialde edo lurraldeen izenak, mugak eta hiriburuak.Horiez gain, badira mapa tematikoak ere; mapa hauek lurralde bateko ezaugarri jakin bati buruzko informazioa irudikatzen dute: biztanleria, nekazaritza, klima, jarduera ekonomikoak, etab.",txiki
"Mapa bat eskualde bateko edozein aldagai irudikatzen duen adierazpen grafikoa da, normalean bi dimentsioko planoan. Hala ere, esferikoak izan daitezke munduko bolak bezala. Aldagai horiek mota askotakoak izan daitezke eta mapa mota definitzen dute. Mapa bat marrazterako edo interpretatzerako orduan, pertsona orok eskala kontuan hartu behar du.
Ezagutzen diren mapa zaharrenak zerua irudikatzen duten arren, lurraldea irudikatzen duten mapak dira ohikoena aspalditik. ""Mapa"" hitza latinetik dator, Mappa mundi elkarketatik, non mappa-ren esanahia 'zapia' den.",wiki
"Mapa politikoa mapa-mota bat da, kontinente, herrialde, eskualde edo probintzien arteko mugak erakusten dituena; hau da, halako lurralde baten banaketa politiko edo administratiboa irudikatzen duen mapa-mota da. Askotan, mapa politikoetan kolore desberdinak erabiltzen dira lurralde-zati bakoitza bereizteko.
Mapa politikoek beste informazio batzuk ere eskaintzen dituzte, lurralde-zatien arteko mugez gain: batzuetan, lurralde-zati bakoitzaren izena, hiriburua edo hiri garrantzitsuenak erakusten dituzte; normalean ez dute bestelako informazio geografikorik ematen, itsasoak, ibaiak, mendiak, aintzirak, edo errepide eta trenbideak adibidez, baina gerta daiteke horrelako osagai batzuk ere agertzea mapa politikoetan.",txiki
"Mapa politikoa mapa mota bat da. Garai jakin bateko antolaketa politikoaren berri ematen du. Mapa politiko batek antolaketa politikoaren berri ematen du, normalean kolore biziekin eta lekuen izenen etiketekin. Mapa politikoetan eskualdeak, probintziak, erkidegoak, Estatuak-eta irudikatzen dira.

Mapa politikoak antolaketa politikoetan ematen diren aldaketen arabera aldatu ohi dira. Gerta daiteke ikuspegi politiko ezberdinetatik mapa politiko ezberdinak ekoiztea.
Mapa politikoen bilakaera historikoa jasotzen dira atlas historikoetan.",wiki
"Mapamundia Lurrazala bi hemisferiotan banatuta irudikatzen duen mapa da; Lur osoa edo Lurreko zati guztiak irudikatzen ditu, eskala txikian.
Lurrak esfera forma du, eta, horregatik, irudikatzeko modu zehatzena lurbira-globoa da, distortsiorik gabe erakusten baititu kontinenteen forma, neurriak eta distantziak. Baina lurbira-globo batek ez du ematen Lurraren gainazal osoa aldi berean ikusteko aukerarik. Horregatik, Lurra irudikatzeko modu ohikoena mapamundia da. Esferatik mapamundi lau batera igarotzeko, ordea, eragiketa matematiko konplexuak egin behar dira. Gainera, Lur planeta laua ez denez, mapamundietan distortsionatuta erakusten dira formak, distantziak eta azalerak.

Français",txiki
"Mapamundi bat (latinez: mappa mundi, ""Munduko mapa"") Lurraren azalera osoaren irudikapen kartografiko bat da. Irudikatzeko erabiltzen den materiala papera izan ohi da eta, hasiera batean, larruzkoa. Bere formaren arabera, mapamundi bat lurraren globo bat izan daiteke, eskalan geoidearen forma ia esferikoa erreproduzitzen duena, edo planisferio lurtar bat, plano batean lurraren esferaren proiekzio geografiko motaren baten emaitza teorikoa eskalan erreproduzitzen duena. Zeruko planisferioak daude izarrak irudikatzeko.
Mapamundiak hainbat mapa tematiko motatan aurkezten dira, eskalak baimentzen duen xehetasunaren arabera, oso altua denean, mapa partzialetara mugatzen dena, eta ez mapamundietara.
Mapa politiko baten asmo garrantzitsuena lurraldeen arteko mugak erakustea da. Mapa fisiko baten helburua ezaugarri fisikoak edo gorabehera geografikoak erakustea da (hala nola mendiak, ibaiak, lakuak, itsasoak, uharte eta kontinenteetako kosta-lerroak, paisaia mota espezifikoak -mendilerroak, basamortuak, oihanak, padurak, manglarrak, glaziar]rak, bankisa, etab.).
Beste erabilera batzuk mapa partzialetara mugatzen dira, baina mapamundi batean isla daitezke xehetasunak alde batera utziz gero, eta bere isla maila oso orokor bat mugatzen da: mapa geologikoek arroken ezaugarriak, faila lerroak eta azaleko egiturak erakusten dituzte.
Mapa topografikoek sestra-kurbak irudikatzen dituzte, eta hainbat istripu fisiko edo lurzoruaren erabilera sinbolo konbentzional egokiekin identifikatzen dituzte (sinbolo kartografikoak: triangelu bat duten erpin geodesikoak, ikono esanguratsuak dituzten laboreak, neurri desberdinetako marra gorriak dituzten errepideak, lerro beltzak dituzten trenbideak, lerro jarraitu edo etenak dituzten mugak, garrantziaren araberako zirkuluak dituzten hiriak edo etxeak eta giza instalazioak islatzeko xehetasuna dutenak ere.",wiki
Maritsa Europako ibai bat da. Bulgarian jaiotzen da eta Grezian amaitzen da.,txiki
"Maritsa edo Evros (bulgarieraz: Марица; antzinako grezieraz: Ἕβρος, Hebro; latinez: Hebrus; grezieraz: Έβρος, Evros; turkieraz: Meriç) bere 480 kilometroko ibilbidea Turkia, Grezia eta Bulgaria artean egiten duen ibaia da.",wiki
"Mediterraneo itsasoa ozeano Atlantikoaren ekialdean dagoen itsasoa da. Europako hegoaldearen, Asiako mendebaldearen eta Afrikako iparraldearen  artean dago. 
Gutxi gorabehera 2,5 milioi km2-ko hedadura du eta 3.860 km-ko zabalera mendebaldetik ekialdera, baina batez beste 600 km-koa iparraldetik hegoaldera. Gehieneko sakonera 5.020 m-koa du, Itsaso Jonikoaren inguruan. Munduko barne itsasorik handiena da.
Hiru penintsula handi daude itsaso honetan: Iberiar penintsula, Italiar penintsula eta Balkanetakoa. Mediterraneo itsasoko uharte eta uhartedi edo artxipelago nagusiak Sizilia, Sardinia, Korsika, Balearrak, Zipre, Kreta eta Joniako uharteak dira.
Mediterraneo itsasoa gainerako ozeano Atlantikoarekin komunikatuta dago Gibraltarko itsasartearen bitartez, Itsaso Beltzarekin Bosforo eta Dardaneloen itsasarteen bidez, eta Itsaso Gorriarekin Suezko kanalaren bitartez.
Munduko itsasorik kutsatuena da.",txiki
"Mediterraneoa edo Mediterraneo itsasoa (latinez: Mar Medi Terraneum, euskaraz ""Lurrarteko itsasoa"") Ozeano Atlantikoaren ekialdean dagoen itsasoa da, Hegoaldeko Europa, Iparraldeko Afrika eta Mendebaldeko Asiaren artean kokaturik dagoena. Gibraltarko itsasartearen bitartez batzen da Ozeano Atlantikoarekin eta Suezko kanalaren bitartez Itsaso Gorriarekin eta Indiako ozeanoarekin. 2.500.000 km² inguruko eremua du eta munduko barne itsasorik handiena da.
Erromatarrek Mare Nostrum («Gure Itsasoa») izena eman zioten.",wiki
"Mendebaldea edo sartaldea lau puntu kardinaletako bat da. Kardinal hitzak nagusi esan nahi du; beraz, zerumugako lau puntu nagusietako bat da, eguzkia sartzen den aldeari dagokiona, zehazki. 
Beste hirurak iparralde edo iparra, hegoaldea edo hegoa, eta ekialde edo sortaldea dira. 
Lau puntu kardinalak irudikatzen direnean, haize-arrosa delakoan edo mapa batean, mendebaldea ezkerrean dagoena da, eta W batez markatuta egon ohi da, (ingelesezko West hitzagatik). Mendebaldea ekialdearen kontrako puntua da.",txiki
"Beste esanahi batzuen berri izateko, ikus: «Mendebalde (argipena)»Mendebaldea, mendebala edo sartaldea lau puntu kardinaletariko bat da. Lurraren errotazioaren norabidea eta kontrako noranzkoa daukana. Meridianoaren perpendikularrak sortutako norabideetako bat da. Hitzarmenez, gizartean eta zientzian onartuena mendebaldea mapen ezkerraldean agertzea da (irudiko iparrorratzean bezala).
Jakin beharra dago, ekialdea bezala, mendebaldea ez dela puntu zehatza; hau da, ez dago Mendebaldeko polorik. Gelditu gabe ekialderanzko higidura mantentzen bada leku berera ailegatuko da zirkunferentzia osoa egin ostean.
Izenak esaten duen bezala (sartaldea) Eguzkia sartzen den horizonteko tokia da. Beraz, kokatzeko formarik errazena bertara begiratzea da; iparra eskumatara geldituko da, hegoa ezkerretara eta ekialdea atzean.
Askotan, erabiltzen da mendebalde hitza Europa eta Amerika izendatzeko. Hauek baitira antzinako Europako kulturaren oinordekoak eta Europa mapetan Asiaren ezkerraldean agertzen zenez horrela izendatu zen.
Zineman, mendebalde urruna western filmetako kokalekua da. Ustez, egiazko lurraldea da. Ameriketako Estatu Batuak sortu berriak zirenean asko joan ziren mendebalderantz bizitza aurrera eramaten saiatzera. Film mota honek jende horren abenturak jorratzen ditu.
Mitologian mendebaldeak esanahi sakratua izan ohi du eta heriotzarekin dauka harremana kultura askotan. Baliteke, honen arrazoia Eguzkiaren sartaldea izatea. Honen adibideak topatu dira Budismoan, mitologia Aztekan, egipziarrean, etab.",wiki
"Mendebaldeko Dvina ibaiak Errusia,Bielorrusia eta Letonia zeharkatzen ditu. 1.200 km-ko ibaia da.",txiki
"Mendebaldeko Dvina edo Daugava (letonieraz: Daugava; errusieraz: Западная Двина, Zapadnaïa Dvina ; bielorrusieraz: Заходняя Дзвiна, Zahodniaja Dźvina; polonieraz: Dźwina; alemanez: Düna; estonieraz: Väina; finlandieraz: Väinäjoki) 1.200 km-ko ibaia da, Errusia, Bielorrusia eta Letonia zeharkatzen dituena.
Mendebaldeko Dvina Valdai muinoetan (Tver oblasta, Errusia) sortzen da. Tver oblasta osoa eta Smolensk oblastaren ipar-mendebaldea zeharkatu ondoren, Bielorrusian sartzen da. Hemen Vitebsk et de Polotsk hiriak bainatzen ditu. Aurrerago, Letonian sarturik, Daugavpils eta Riga hirietatik igaro eta Rigako Golkoan itsasoratzen da (Itsaso Baltikoa).
Ubide baten bidez Berezina eta Dnieper ibaiekin lotua da.",wiki
"Mendebaldeko Europa kontinente horretako mendebaldean dauden herrialdeen multzoa da, ikuspuntu geografikotik begiratuta.",txiki
"Mendebaldeko Europa Gerra Hotzean sortutako kontzeptu sozio-politikoa da. Hori dela eta, geografiak baino areago Gerra Hotzaren politikak eta ekonomiak markatu zituen mugak Mendebaldeko eta Ekialdeko Europaren artean. Honela, Mendebaldeko Europa AEBekin bat egin zuten herrialde kapitalistek osatuko lukete. Herrialde neutralak ekonomia motaren arabera sailkatzen ziren mendebaldean edo ekialdearen artean.
Mendebaldeko herrialdeek, gainera, kultura, ekonomia, historia eta politika loturak partekatzen dituzte munduko beste herrialde gehiagorekin, batik bat Ameriketan (Mendebaldea).
Honako herrialde hauek dira Mendebaldeko Europakoak:

 Alemania
 Andorra
 Austria
 Belgika
 Danimarka
 Erresuma Batua
 Espainia
 Finlandia
 Frantzia
 Grezia
 Herbehereak
 Irlandako Errepublika
 Islandia
 Italia
 Liechtenstein
 Luxenburgo
 Malta
 Monako
 Norvegia
 Portugal
 San Marino
 Suedia
 Suitza
 Vatikano HiriaAldi berean, Mendebaldeko Europa Europako eskualde geografikoa ere bada, muga laburragokoak. Nazio Batuen Erakundeak honako herrialde hauek sartzen ditu:

 Alemania
 Austria
 Belgika
 Frantzia
 Herbehereak
 Liechtenstein
 Luxenburgo
 Monako
 Suitza",wiki
"Mendia inguruko eremutik nabarmenki goratzen den lur zati bat da, tamaina handikoa, gailur edo tontor batean bukatzen dena. 
Ohituraz, 600 edo 700 metroko altuera dutenei deitzen zaie mendi, eta gutxiago dutenei, berriz, muino edo mendixka. 
Harkaitz, harri, lur eta, batzuetan, labaz osatuta daude.",txiki
"Mendia lurrazaleko goragune handia da, inguruko eremutik nabarmen goratzen dena. Mendia muinoa baino handiagoa da. Mendien sorrera indar tektonikoek edo sumendiek eragiten dute. Indar hauek lurrazala altxa dezakete. Mendiak gutxinaka higatuz doaz, ibaien, eguraldiren eta glaziareen eraginpean. Mendi batzuk tontor bakanduak dira, baina gehienak mendikate batean kokatzen dira.
Munduko lurren % 24 dira menditsu, eta gizakien %10 bizi dira gune menditsuetan. Munduko ibai guztien sorburua mendietan dago, eta gizakien erdiek baino gehiagok mendiak behar dituzte ura lortzeko. Mendietako altitude handiek itsas mailan baino klima hotzagoak sortzen dituzte eta eragin handia dute mendietako ekosistemetan: altitude ezberdinek flora eta fauna ezberdinak dituzte. Lurra eta klima hain abegikorrak ez direnez, mendiak gutxiago erabiltzen dira nekazaritza, baina gehiago baliabideen ekoizpenean eta aisian, hala nola eski eta ibilaldietarako (mendizaletasuna).
Munduko mendi garaiena Everest da (8.848m itsas-mailatik, Nepal-Tibet mugan) eta Euskal Herrikoa Hiru Erregeen Mahaia (2.428 m, Nafarroa Garaian). Eguzki Sistemako edozein planetako mendi garaiena Olympus Mons da (21.171 m, Marten).",wiki
"Mendi Harritsuak (ingelesez The Rocky Mountains) Ipar Amerikako mendebaldean dagoen mendikate luze bat da. Mendien artean Ipar Amerikako gailurrik altuenetako batzuk daude. Garai batean kolono eta esploratzaileengandik babesteko barrera edo oztopo paregabe bat izan zen.
Mendi Harritsuek 4.800 kilometro baino gehiagoko luzera dute iparraldeko puntatik hegoaldeko puntara. Toki batzuetan 480 kilometro zabal dira. Estatu Batuetako hainbat estatu hartzen dituzte: Montana, Idaho, Washington, Wyoming, Utah, Colorado eta Mexiko Berria. Kanadan, aldiz, Columbia Britainiarra, Alberta, Yukon eta Ipar-mendebaldeko Lurraldeak. Alaskako mendi batzuk ere Mendi Harritsuen partetzat hartzen dira. Coloradon dagoen Elbert mendia da gailurrik altuena, 4.399 metroko altuerarekin. 
Mendi Harritsuetako basoetan lertxun izeneko zuhaitzak, pinu zuriak eta mendebaldeko zedro gorriak daude. Animaliei dagokienez, mufloiak, mendiko ahuntzak, pumak, Amerikako altzeak, elur-oreinak eta grizzly hartzak daude. Bestetik, arrano buruzuriek, arrano beltzek, belatz handiek eta beste hegazti mota batzuek mendien gainetik hegaldatzen dute. 
Mendi Harritsuetako paisaia paregabeek turista asko erakartzen dute. Eskualdeko parke nazionalen artean Yellowstone, Jasper, Banff, Yoho eta Kootenai daude. Mendi Harritsuetan mineral mota asko daude. Meategiek kobrea, urrea, zilarra, beruna eta zinka ematen dute. Lurpean badaude petrolioa, gas naturala eta ikatza ere.
Itxura denez, natibo amerikarrak duela 12.000 urtetik bizi izan dira Mendi Harritsuetan. Mendikatearen iparraldean Kootenai, Xoxone, Coeur d’Alene eta Flathead etniak bizi ziren. Hegoaldean, aldiz, Ute, Navajo, Hopi eta Pueblo etniak.
Mendi Harritsuak izan ziren europarrei Ipar Amerika osoa esploratzeko gelditu zitzaien azken zatietako bat; orografia lakarrak eta eguraldi gogorrak esplorazioa zailtzen zuten. 1793an Alexander Mackenzie esploratzaile eskoziarrak Kanadako Mendi Harritsuak igaro zituen. 1805ean Lewis eta Clarken espedizioak Mendi Harritsuak igaro zituen, gaur egun Montana eta Idaho diren tokitik.",txiki
